what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1379796744265
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1379796744266
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1379796744266
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1379796744272
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1379796744274
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1379796744275
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1379796744275
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1379796744276
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1379796744277
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1379796744277
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1379796744278
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1379796744279
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1379796744280
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1379796744283
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1379796744284
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1379796744284
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1379796744284
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1379796744285
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1379796744285
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1379796744286
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1379796744287
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1379796744288
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1379796744288
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1379796744289
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1379796744289
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1379796744295
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1379796744296
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1379796744297
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1379796744297
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1379796744298
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1379796744299
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1379796744300
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1379796744300
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1379796744301
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1379796744302
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1379796744303
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1379796744304
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1379796744305
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1379796744305
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1379796744306
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1379796744308
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1379796744308
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1379796744309
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1379796744310
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1379796744311
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1379796744314
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1379796744318
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1379796744318
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1379796744319
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1379796744320
started,bundle,com.android.ide.eclipse.adt,22.0.4.v201307151829--741630,"com.android.ide.eclipse.adt",1379796744320
started,bundle,com.android.ide.eclipse.base,22.0.4.v201307151829--741630,"com.android.ide.eclipse.base",1379796744320
os,sysinfo,,,"win32",1379796744325
arch,sysinfo,,,"x86_64",1379796744325
ws,sysinfo,,,"win32",1379796744325
locale,sysinfo,,,"en_SG",1379796744325
processors,sysinfo,,,"4",1379796744325
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1379796744325
java.runtime.version,sysinfo,,,"1.6.0_18-b07",1379796744325
java.specification.name,sysinfo,,,"Java Platform API Specification",1379796744325
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379796744325
java.specification.version,sysinfo,,,"1.6",1379796744325
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1379796744325
java.version,sysinfo,,,"1.6.0_18",1379796744325
java.vm.info,sysinfo,,,"mixed mode",1379796744325
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1379796744325
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1379796744325
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1379796744325
java.vm.specification.version,sysinfo,,,"1.0",1379796744325
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1379796744325
java.vm.version,sysinfo,,,"16.0-b13",1379796744325
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1379796744518
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1379796744525
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1379796744537
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1379796744546
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1379796744553
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1379796744587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796754151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796781233
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1379796783636
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1379796783784
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1379796783793
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1379796783863
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1379796783876
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1379796783929
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1379796783939
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1379796783973
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1379796783979
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1379796783988
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1379796783992
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1379796783993
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1379796784019
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1379796784021
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1379796784053
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1379796784055
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1379796784112
started,bundle,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms",1379796784490
started,bundle,com.android.ide.eclipse.traceview,22.0.4.v201307151829--741630,"com.android.ide.eclipse.traceview",1379796784975
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1379796786835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796787283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796797199
opened,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379796801974
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379796802009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796853100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796854264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379796854574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797328618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797329466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797470656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797471227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797471976
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379797475262
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379797477080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379797483707
closed,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379797483711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797511456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379797515246
opened,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379797520139
activated,view,com.android.ide.eclipse.ddms,22.0.4.v201307151829--741630,"com.android.ide.eclipse.ddms.views.LogCatView",1379797520273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379798908017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379798928386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379798943668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379798956669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379798960171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379798962628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379831375895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379831421775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1379831654963
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1379831663139
